#Network | Station | Latitude | Longitude | Elevation | SiteName | StartTime | EndTime 
I0|LOY04|56.102379|-116.772407|683.0|Obsidian Inj 14-18-82-17W5 HarmonV Tolko Industry Land LOY04|2023-04-04T00:00:00.0000|2028-04-04T00:00:00.0000
I0|LOY05|56.076492|-116.764931|700.0|Obsidian Inj 14-18-82-17W5 HarmonV Private Land WB LOY05|2023-04-04T00:00:00.0000|2028-04-04T00:00:00.0000
IC|BJT|40.019074|116.171611|220.0|Baijiatuan, Beijing, China|1994-05-25T00:00:00.0000|
IC|ENH|30.2762|109.49474|463.0|Enshi, Hubei Province, China|1997-09-20T00:00:00.0000|
IC|HIA|49.270115|119.741363|625.0|Hailar, Neimenggu Autonomous Region, China|1994-12-04T00:00:00.0000|
IC|KMI|25.14825|102.74748|1975.0|Kunming, Yunnan Province, China|1996-04-27T00:00:00.0000|
IC|LSA|29.70317|91.12757|3660.0|Tibet, China|1995-08-03T00:00:00.0000|
IC|MDJ|44.61763|129.59341|290.0|Mudanjiang, Heilongjiang Province, China|1996-11-09T00:00:00.0000|
IC|QIZ|19.02928|109.84398|240.0|Qiongzhong, Hainan Province, China|2001-02-18T00:00:00.0000|
IC|SSE|31.09455|121.18863|20.0|Shanghai, China|1996-09-19T00:00:00.0000|
IC|WMQ|43.81411|87.70448|850.0|Urumqi, Xinjiang Province, China|1995-09-23T00:00:00.0000|
IC|XAN|34.03107|108.92321|664.0|Xi'an, China|1992-11-29T00:00:00.0000|
II|AAK|42.6375|74.4942|1633.1|Ala Archa, Kyrgyzstan|1990-10-12T00:00:00.0000|
II|ABPO|-19.018|47.229|1528.0|Ambohimpanompo, Madagascar|2007-04-04T00:00:00.0000|
II|ALE|82.5033|-62.35|60.0|Alert, NU, Canada|1990-02-19T00:00:00.0000|
II|ARTI|56.3879|58.3849|320.0|Arti, Russia|2018-09-09T00:00:00.0000|
II|ASCN|-7.9327|-14.3601|173.0|Butt Crater, Ascension Island|1994-10-01T00:00:00.0000|
II|BFO|48.3301|8.3296|638.0|Black Forest Observatory, Schiltach, Germany|1996-05-29T00:00:00.0000|
II|BORG|64.7474|-21.3268|110.0|Borgarfjordur, Asbjarnarstadir, Iceland|1994-07-30T00:00:00.0000|
II|BORK|53.0461|70.3184|334.0|Burabay, Kazakhstan|2019-08-22T00:00:00.0000|
II|CMLA|37.7637|-25.5243|429.0|Cha de Macela, Sao Miguel Island, Azores|1996-03-10T00:00:00.0000|
II|COCO|-12.1901|96.8349|1.0|West Island, Cocos (Keeling) Islands|1996-12-15T00:00:00.0000|
II|DGAR|-7.4121|72.4525|1.0|Diego Garcia, Chagos Islands, Indian Ocean|2004-01-22T00:00:00.0000|
II|EFI|-51.6753|-58.0637|110.0|Mount Kent, East Falkland Island|1996-02-16T00:00:00.0000|
II|ERM|42.015|143.1572|40.0|Erimo, Hokkaido Island, Japan|1990-05-21T00:00:00.0000|
II|ESK|55.3167|-3.205|242.0|Eskdalemuir, Scotland, UK|1987-11-13T00:00:00.0000|
II|FFC|54.725|-101.9783|338.0|Flin Flon, Canada|1993-08-28T00:00:00.0000|
II|HOPE|-54.2836|-36.4879|20.0|Hope Point, South Georgia Island|1996-12-10T00:00:00.0000|
II|IBFO|48.331902|8.3311|589.0|Black Forest Observatory, Schiltach, Germany|2011-04-10T00:00:00.0000|
II|JTS|10.2908|-84.9525|340.0|Las Juntas de Abangares, Costa Rica|1995-04-23T00:00:00.0000|
II|JZAX|40.0928|67.7118|517.7|Jizzax, Uzbekistan|2023-03-27T00:00:00.0000|
II|KAPI|-5.0142|119.7517|300.0|Kappang, Sulawesi, Indonesia|1999-02-06T00:00:00.0000|
II|KDAK|57.7828|-152.5835|152.0|Kodiak Island, Alaska, USA|1997-06-09T00:00:00.0000|
II|KIV|43.9553|42.6863|1054.0|Kislovodsk, Russia|1994-02-01T00:00:00.0000|
II|KURK|50.7154|78.6202|184.0|Kurchatov, Kazakhstan|1995-03-26T00:00:00.0000|
II|KWJN|9.2873|167.5369|0.0|Gagan, Kwajalein Atoll, Marshall Islands|2017-07-29T00:00:00.0000|
II|LVZ|67.8979|34.6514|630.0|Lovozero, Russia|1992-12-01T00:00:00.0000|
II|MBAR|-0.6019|30.7382|1390.0|Mbarara, Uganda|1999-09-22T00:00:00.0000|
II|MSEY|-4.6737|55.4792|475.0|Mahe, Seychelles|1995-05-15T00:00:00.0000|
II|MSVF|-17.7448|178.0528|801.1|Monasavu, Fiji|1994-05-24T00:00:00.0000|
II|NIL|33.6506|73.2686|629.0|Nilore, Pakistan|1994-12-18T00:00:00.0000|
II|NNA|-11.9875|-76.8422|575.0|Nana, Peru|1988-06-22T00:00:00.0000|
II|OBN|55.1146|36.5674|160.0|Obninsk, Russia|1988-09-14T00:00:00.0000|
II|PALK|7.2728|80.7022|460.0|Pallekele, Sri Lanka|2000-08-22T00:00:00.0000|
II|PFO|33.6107|-116.4544|1280.0|Pinon Flat, California, USA|2020-04-29T18:00:00.0000|
II|RAYN|23.5225|45.5032|631.0|Ar Rayn, Saudi Arabia|1996-01-01T00:00:00.0000|
II|RPN|-27.1267|-109.3344|110.0|Rapanui, Easter Island, Chile|1987-06-15T00:00:00.0000|
II|SACV|14.9702|-23.6085|387.0|Santiago Island, Cape Verde|2000-05-29T00:00:00.0000|
II|SHEL|-15.9594|-5.7455|537.0|Horse Pasture, St. Helena Island|1995-06-19T00:00:00.0000|
II|SIMI|38.6585|69.0083|1400.5|Simiganj, Tajikistan|2016-10-06T00:00:00.0000|
II|SUR|-32.3797|20.8117|1770.0|Sutherland, South Africa|1990-10-30T00:00:00.0000|
II|TAU|-42.9082|147.321|132.0|Hobart, Tasmania, Australia|1994-01-17T00:00:00.0000|
II|TLY|51.6807|103.6438|579.0|Talaya, Russia|1990-10-12T00:00:00.0000|
II|UOSS|24.9453|56.2042|284.4|Univ. of Sharjah, Sharjah, United Arab Emirates|2009-05-07T00:00:00.0000|
II|WRAB|-19.9336|134.36|366.0|Tennant Creek, NT, Australia|1994-03-27T00:00:00.0000|
II|XBFO|48.3301|8.3296|638.0|Black Forest Observatory, Schiltach, Germany|2018-09-17T00:00:00.0000|
II|XPFO|33.6107|-116.4555|1280.0|Pinon Flat, California, USA|2007-06-26T00:00:00.0000|
IM|AKASG|50.701199|29.224199|160.0|Malin Array Beam, Ukraine|1972-01-03T00:00:00.0000|
IM|EKB1|55.309299|-3.17702|275.0|Eskdalemuir Array, site EKB1, Scotland|2008-11-25T00:00:00.0000|
IM|EKB10|55.3769|-3.12917|328.0|Eskdalemuir Array, site EKB10, Scotland|2008-11-25T00:00:00.0000|
IM|EKB2|55.316799|-3.17175|314.0|Eskdalemuir Array, site EKB2, Scotland|2008-11-25T00:00:00.0000|
IM|EKB3|55.324902|-3.16822|307.0|Eskdalemuir Array, site EKB3, Scotland|2008-11-25T00:00:00.0000|
IM|EKB4|55.331699|-3.1612|301.0|Eskdalemuir Array, site EKB4, Scotland|2008-11-25T00:00:00.0000|
IM|EKB5|55.339298|-3.15631|313.0|Eskdalemuir Array, site EKB5, Scotland|2008-11-25T00:00:00.0000|
IM|EKB6|55.3466|-3.15065|337.0|Eskdalemuir Array, site EKB6, Scotland|2008-11-25T00:00:00.0000|
IM|EKB7|55.354099|-3.14536|435.0|Eskdalemuir Array, site EKB7, Scotland|2008-11-25T00:00:00.0000|
IM|EKB8|55.361801|-3.13975|401.0|Eskdalemuir Array, site EKB8, Scotland|2008-11-25T00:00:00.0000|
IM|EKB9|55.368999|-3.13479|396.0|Eskdalemuir Array, site EKB9, Scotland|2008-11-25T00:00:00.0000|
IM|EKR1|55.337502|-3.17864|355.0|Eskdalemuir Array, site EKR1, Scotland|2008-11-25T00:00:00.0000|
IM|EKR10|55.310398|-3.06094|382.0|Eskdalemuir Array, site EKR10, Scotland|2008-11-25T00:00:00.0000|
IM|EKR2|55.3344|-3.16555|349.0|Eskdalemuir Array, site EKR2, Scotland|2008-11-25T00:00:00.0000|
IM|EKR3|55.330601|-3.153|320.0|Eskdalemuir Array, site EKR3, Scotland|2008-11-25T00:00:00.0000|
IM|EKR4|55.3284|-3.13936|337.0|Eskdalemuir Array, site EKR4, Scotland|2008-11-25T00:00:00.0000|
IM|EKR5|55.325401|-3.12631|307.0|Eskdalemuir Array, site EKR5, Scotland|2008-11-25T00:00:00.0000|
IM|EKR6|55.322399|-3.11319|395.0|Eskdalemuir Array, site EKR6, Scotland|2008-11-25T00:00:00.0000|
IM|EKR7|55.319401|-3.10011|348.0|Eskdalemuir Array, site EKR7, Scotland|2008-11-25T00:00:00.0000|
IM|EKR8|55.316299|-3.0878|419.0|Eskdalemuir Array, site EKR8, Scotland|2008-11-25T00:00:00.0000|
IM|EKR9|55.313702|-3.0732|432.0|Eskdalemuir Array, site EKR9, Scotland|2008-11-25T00:00:00.0000|
IM|ESDC|39.674301|-3.9631|753.0|Sonseca Array Beam, Spain|1972-01-03T00:00:00.0000|
IM|GEYT|37.929501|58.1171|610.0|Alibeck Array Beam, Turkmenistan|2010-02-07T00:00:00.0000|
IM|IL31|64.7714|-146.886597|419.0|ILAR Array, Site 31, Eielson, AK, USA|1980-01-01T00:00:00.0000|
IM|MK31|46.793682|82.290565|618.0|Makanchi Array Site 31, Kazakhstan|2000-04-01T00:00:00.0000|
IM|NV31|38.4328|-118.155403|1509.0|NVAR Array Site 31, Mina, NV, USA|1972-01-03T00:00:00.0000|
IM|PD31|42.7672|-109.558098|2219.0|PDAR Array, Pinedale, WY, USA|1995-07-15T00:00:00.0000|
IM|PSA00|-21.5725|119.845802|305.0|Pilbara Seismic Array Beam|2011-01-01T00:00:00.0000|
IM|ROSC|4.844856|-74.321203|2987.0|El Rosal, Colombia|1993-01-27T00:00:00.0000|
IM|SHEM|52.7295|174.09939|58.0|Shemya Island, Alaska, USA|2015-12-05T00:00:00.0000|
IM|TKL|35.658001|-83.774002|351.0|Tuckaleechee Caverns, TN, USA|1995-05-15T00:00:00.0000|
IM|TOA1|13.1529|1.6919|220.2|Torodi Array Site A0|1980-01-01T00:00:00.0000|
IM|TOA2|13.1477|1.7004|216.3|Torodi Array Site A2|1980-01-01T00:00:00.0000|
IM|TOA3|13.1422|1.6933|216.8|Torodi Array Site A3|1980-01-01T00:00:00.0000|
IM|TOB1|13.1613|1.6934|231.4|Torodi Array Site B1|1980-01-01T00:00:00.0000|
IM|TOB2|13.1532|1.7071|216.4|Torodi Array Site B2|1980-01-01T00:00:00.0000|
IM|TOB3|13.1376|1.7042|215.8|Torodi Array Site B3|1980-01-01T00:00:00.0000|
IM|TOB4|13.1386|1.6838|226.4|Torodi Array Site B4|1980-01-01T00:00:00.0000|
IM|TOB5|13.1536|1.6806|218.5|Torodi Array Site B5|1980-01-01T00:00:00.0000|
IM|TORD|13.1477|1.6947|214.3|Torodi Array Beam, Niger|1980-01-01T00:00:00.0000|
IM|TX31|29.334299|-103.667702|991.4|TXAR Array, Lajitas, TX, USA|1998-10-30T00:00:00.0000|
IM|TX32|29.334|-103.667702|995.5|Lajitas Array Site 32 (same as tx01 and TX00)|2000-12-14T00:00:00.0000|
IM|VNDA|-77.513901|161.845596|98.0|Vanda, Antarctica|1970-01-24T00:00:00.0000|
IM|VNDAB|-77.517273|161.852753|121.0|Station B, Vanda, Antarctica|2002-12-06T00:00:00.0000|
IM|WRA|-19.9426|134.339005|419.0|Warramunga Array Beam|2004-01-19T00:00:00.0000|
IO|EVN|27.958651|86.811653|5010.0|EvK2CNR Pyramid Laboratory - Mount Everest|2014-05-15T12:00:00.0000|
IP|MTOR|28.494801|-9.8487|316.0|Torkoz, Morocco|2010-02-23T00:00:00.0000|
IP|PCAL|40.030899|-8.0718|474.0|Cha de Alvares|2010-04-07T00:00:00.0000|
IU|ADK|51.8823|-176.6842|130.0|Adak, Aleutian Islands, Alaska|1993-09-21T00:00:00.0000|
IU|AFI|-13.90853|-171.78265|706.0|Afiamalu, Samoa|1993-08-24T00:00:00.0000|
IU|ANMO|34.94591|-106.4572|1820.0|Albuquerque, New Mexico, USA|2002-11-19T21:07:00.0000|
IU|ANTO|39.8681|32.79356|1080.0|Ankara, Turkey|2002-05-30T00:00:00.0000|
IU|BBSR|32.371299|-64.696299|30.0|Bermuda Institute of Ocean Sciences, St George's Bermuda|2002-07-10T00:00:00.0000|
IU|BILL|68.0653|166.4531|320.0|Bilibino, Russia|1995-08-16T00:00:00.0000|
IU|CASY|-66.2792|110.5354|10.0|Casey, Antarctica|1996-02-19T00:00:00.0000|
IU|CCM|38.0557|-91.2446|222.0|Cathedral Cave, Missouri, USA|1989-07-28T00:00:00.0000|
IU|CHTO|18.81401|98.94447|481.0|Chiang Mai, Thailand|1992-08-31T00:00:00.0000|
IU|COLA|64.873566|-147.861772|200.0|College Outpost, Alaska, USA|1996-06-14T00:00:00.0000|
IU|COR|44.5855|-123.3046|110.0|Corvallis, Oregon, USA|1989-10-26T00:00:00.0000|
IU|CTAO|-20.08765|146.24998|367.0|Charters Towers, Australia|2019-05-17T00:00:00.0000|
IU|DAV|7.0697|125.5791|151.0|Davao, Philippines|2011-07-27T00:00:00.0000|
IU|DWPF|28.1103|-81.4327|30.0|Disney Wilderness Preserve, Florida, USA|1998-08-02T00:00:00.0000|
IU|FUNA|-8.5259|179.1966|20.0|Funafuti, Tuvalu|2004-01-21T20:24:00.0000|
IU|FURI|8.8952|38.6798|2570.0|Mt. Furi, Ethiopia|1997-09-01T00:00:00.0000|
IU|GNI|40.148|44.741|1609.0|Garni, Armenia|1991-07-10T00:00:00.0000|
IU|GRFO|49.6909|11.2203|384.0|Grafenberg, Germany|2015-01-19T00:00:00.0000|
